num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(790)]",0.86594378159218,0.02734264527269845,0.799644658265726
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(810)]",0.8659421221458091,0.025591016734832526,0.7973174171191738
4,"[np.int64(530), np.int64(570), np.int64(690), np.int64(730)]",0.8658091829270564,0.02539464813976517,0.8078278366072926
4,"[np.int64(530), np.int64(590), np.int64(710), np.int64(810)]",0.8657894303595111,0.026500130804765792,0.7997772933837218
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(810)]",0.8656954518655866,0.029286313051831842,0.8013825652534686
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(810)]",0.8656796255184439,0.023208166500337486,0.7934711061811834
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(850)]",0.8655977988208511,0.0221617962553716,0.8062748019071939
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(830)]",0.8655700234112143,0.02228478224059403,0.7941318096417347
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(770)]",0.8655248286208727,0.02465266517194126,0.8046416917104127
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(870)]",0.8655055977434186,0.02886708092711744,0.8030224469352044
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(850)]",0.8654319302089462,0.02217183769095395,0.8021960033191025
4,"[np.int64(530), np.int64(590), np.int64(650), np.int64(930)]",0.8653902483066569,0.024658188735642822,0.7956715163397007
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(790)]",0.8652958355079159,0.02850750355270829,0.8030087964814074
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(790)]",0.8652553167036359,0.022807211199539063,0.794223708366116
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(730)]",0.865189333830241,0.02413569791373981,0.8007818378025133
4,"[np.int64(530), np.int64(610), np.int64(710), np.int64(810)]",0.8651815731439744,0.02240350401470547,0.7987981151625372
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(890)]",0.8649448280832784,0.021675916245476167,0.79973053789237
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(750)]",0.8648737637561463,0.024841662102361276,0.8006093261620084
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(750)]",0.864779125503396,0.023561669609239326,0.796584162034111
4,"[np.int64(530), np.int64(590), np.int64(710), np.int64(830)]",0.8644209323876011,0.026098226089068373,0.8044826155559281
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(770)]",0.8643277892969048,0.027609909554715463,0.8044827230398164
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(890)]",0.8642560110320764,0.021706678121471198,0.8022552269414815
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(790)]",0.8641435916235831,0.022789892744442354,0.7997964255158152
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(930)]",0.8641415581682355,0.030542357261126606,0.7990035168728207
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(910)]",0.8640746830911834,0.0198141508233025,0.7989967453878665
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(850)]",0.8640672466042869,0.021119726413485418,0.7982100708103855
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(790)]",0.8640452858108439,0.024910433064164187,0.796571048999755
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(870)]",0.8640319018821355,0.021206649083897407,0.8061952638299518
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(730)]",0.8638741513622717,0.02338104333373285,0.8014955308199301
