num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(530), np.int64(710), np.int64(850), np.int64(870)]",0.9325652586616041,0.0266786330722215,0.9216791646891315
4,"[np.int64(470), np.int64(810), np.int64(850), np.int64(870)]",0.932558614143332,0.02371997598259742,0.9156672994779307
4,"[np.int64(490), np.int64(710), np.int64(850), np.int64(870)]",0.9325396298054105,0.025853188092658096,0.922248694826768
4,"[np.int64(610), np.int64(830), np.int64(850), np.int64(870)]",0.9325220692928333,0.02095167986589957,0.9296962505932604
4,"[np.int64(510), np.int64(670), np.int64(850), np.int64(870)]",0.9325049833887042,0.02494238223205323,0.9213825344091126
4,"[np.int64(790), np.int64(850), np.int64(870), np.int64(930)]",0.9324954912197437,0.021673358441796423,0.9216672994779307
4,"[np.int64(650), np.int64(850), np.int64(870), np.int64(910)]",0.9324793545325107,0.022840664545129098,0.920719506407214
4,"[np.int64(770), np.int64(850), np.int64(870), np.int64(910)]",0.932468913146654,0.023968932081881406,0.9236264831514001
4,"[np.int64(530), np.int64(790), np.int64(850), np.int64(870)]",0.932453251067869,0.026721698024041753,0.920219743711438
4,"[np.int64(770), np.int64(850), np.int64(870), np.int64(890)]",0.9324309444708117,0.025477931776940833,0.9192719506407213
4,"[np.int64(650), np.int64(850), np.int64(870), np.int64(890)]",0.9324119601328903,0.023534116456031137,0.9169463692453725
4,"[np.int64(650), np.int64(810), np.int64(850), np.int64(870)]",0.9323939250118652,0.024914648363116507,0.9190569530137637
4,"[np.int64(490), np.int64(790), np.int64(850), np.int64(870)]",0.9323858566682487,0.025390776243534273,0.9199928808732796
4,"[np.int64(530), np.int64(690), np.int64(850), np.int64(870)]",0.9323735168485999,0.02628100410496917,0.9228419553868058
4,"[np.int64(490), np.int64(690), np.int64(850), np.int64(870)]",0.9322785951589939,0.025090140946520314,0.9231267204556242
4,"[np.int64(670), np.int64(850), np.int64(870), np.int64(930)]",0.9322757475083057,0.02085424168602053,0.9204228761271949
4,"[np.int64(530), np.int64(670), np.int64(850), np.int64(870)]",0.9321888941623161,0.025657075185078863,0.922516373991457
4,"[np.int64(750), np.int64(850), np.int64(870), np.int64(910)]",0.9321884195538679,0.024140015720686733,0.9213009017560513
4,"[np.int64(670), np.int64(850), np.int64(870), np.int64(890)]",0.9321689606074989,0.023535727325485603,0.9181499762695775
4,"[np.int64(590), np.int64(830), np.int64(850), np.int64(870)]",0.9321238728049359,0.021096141790025263,0.9282486948267679
4,"[np.int64(730), np.int64(850), np.int64(870), np.int64(930)]",0.9320536307546275,0.02188010553649319,0.9218822971048886
4,"[np.int64(550), np.int64(790), np.int64(850), np.int64(870)]",0.932031798766018,0.02656087646259266,0.9182197437114381
4,"[np.int64(750), np.int64(850), np.int64(870), np.int64(890)]",0.9319886093972473,0.025547271179485444,0.9169582344565734
4,"[np.int64(750), np.int64(790), np.int64(850), np.int64(870)]",0.9319805410536308,0.025795998842483726,0.9167313716184147
4,"[np.int64(550), np.int64(690), np.int64(850), np.int64(870)]",0.9319772187944946,0.02639205512728185,0.9201907925961083
4,"[np.int64(570), np.int64(790), np.int64(850), np.int64(870)]",0.9319330802088277,0.026325285734564184,0.9173943996203132
4,"[np.int64(710), np.int64(770), np.int64(850), np.int64(870)]",0.931907451352634,0.02519547594265018,0.9170977693402943
4,"[np.int64(510), np.int64(790), np.int64(850), np.int64(870)]",0.931905552918842,0.02652966114308514,0.920830090175605
4,"[np.int64(450), np.int64(850), np.int64(870), np.int64(930)]",0.9319008068343617,0.02644863167280426,0.9222895111532985
4,"[np.int64(490), np.int64(670), np.int64(850), np.int64(870)]",0.9318998576174655,0.023639267335195262,0.9208011390602753
4,"[np.int64(690), np.int64(710), np.int64(730), np.int64(950)]",0.9318054105363075,0.021224069489467624,0.9124926435690555
4,"[np.int64(830), np.int64(890), np.int64(930), np.int64(950)]",0.9318044613194114,0.020364274315715157,0.9179639297579497
4,"[np.int64(810), np.int64(850), np.int64(870), np.int64(950)]",0.9317878500237307,0.023976667314179426,0.9178941623160892
4,"[np.int64(550), np.int64(670), np.int64(850), np.int64(870)]",0.931748932130992,0.026160038663377704,0.9179349786426197
4,"[np.int64(510), np.int64(650), np.int64(850), np.int64(870)]",0.9317209302325582,0.024966284430804352,0.920219743711438
4,"[np.int64(550), np.int64(710), np.int64(850), np.int64(870)]",0.9316483151400096,0.026764588937097312,0.9201907925961083
4,"[np.int64(610), np.int64(650), np.int64(850), np.int64(870)]",0.9316089226388229,0.023437399372712907,0.9146616041765544
4,"[np.int64(630), np.int64(650), np.int64(850), np.int64(870)]",0.9315614617940199,0.022707966783307814,0.9129174181300426
4,"[np.int64(570), np.int64(690), np.int64(850), np.int64(870)]",0.9315310868533461,0.026414479292387917,0.9161499762695776
4,"[np.int64(770), np.int64(790), np.int64(850), np.int64(870)]",0.9315106786900806,0.025555079682347263,0.917312766967252
4,"[np.int64(610), np.int64(790), np.int64(850), np.int64(870)]",0.9314992880873281,0.02676304869788307,0.9167721879449454
4,"[np.int64(770), np.int64(850), np.int64(870), np.int64(930)]",0.9314926435690556,0.021997646050017895,0.9189753203607024
4,"[np.int64(650), np.int64(850), np.int64(870), np.int64(930)]",0.9314812529663028,0.020548937570453063,0.9189753203607024
4,"[np.int64(750), np.int64(770), np.int64(930), np.int64(950)]",0.9314798291409587,0.023542497692298162,0.9015277645942097
4,"[np.int64(530), np.int64(650), np.int64(850), np.int64(870)]",0.9314271476032274,0.025865128389299247,0.9213535832937827
4,"[np.int64(570), np.int64(670), np.int64(850), np.int64(870)]",0.9313730422401519,0.026084047729449767,0.9161499762695776
4,"[np.int64(510), np.int64(730), np.int64(850), np.int64(870)]",0.9313512102515424,0.027585598752364496,0.9193417180825818
4,"[np.int64(590), np.int64(790), np.int64(850), np.int64(870)]",0.9313483626008544,0.026353790972089158,0.9162078785002372
4,"[np.int64(690), np.int64(730), np.int64(850), np.int64(870)]",0.9312975794969149,0.024964982795509842,0.9129582344565733
4,"[np.int64(450), np.int64(810), np.int64(850), np.int64(870)]",0.9312572377788324,0.02690843534309829,0.9159231134314192
4,"[np.int64(570), np.int64(650), np.int64(850), np.int64(870)]",0.9312149976269577,0.026217116395028255,0.9182316089226388
4,"[np.int64(570), np.int64(830), np.int64(850), np.int64(870)]",0.9312064546748932,0.0217460459731677,0.9317370669197912
4,"[np.int64(590), np.int64(650), np.int64(850), np.int64(870)]",0.9312059800664452,0.02534215379507959,0.9167313716184149
4,"[np.int64(630), np.int64(850), np.int64(870), np.int64(910)]",0.9311509254864736,0.023876451075136723,0.9213009017560513
4,"[np.int64(630), np.int64(850), np.int64(870), np.int64(890)]",0.9311423825344092,0.02565211593712557,0.9178243948742288
4,"[np.int64(610), np.int64(850), np.int64(870), np.int64(910)]",0.9311305173232084,0.024678970300523444,0.9228011390602753
4,"[np.int64(750), np.int64(850), np.int64(870), np.int64(930)]",0.9311181775035596,0.021830481335063892,0.9195567157095395
4,"[np.int64(570), np.int64(710), np.int64(850), np.int64(870)]",0.9311067869008068,0.026816280171787988,0.9153009017560512
4,"[np.int64(610), np.int64(850), np.int64(870), np.int64(890)]",0.9310991931656384,0.02638004082102065,0.9184057902230659
4,"[np.int64(570), np.int64(850), np.int64(870), np.int64(890)]",0.9309364024679638,0.027896396604172126,0.9196383483626007
4,"[np.int64(610), np.int64(670), np.int64(850), np.int64(870)]",0.9309273849074513,0.02401993915333951,0.9115158993830091
4,"[np.int64(550), np.int64(650), np.int64(850), np.int64(870)]",0.9308860939724728,0.02577361365369099,0.9210688182249644
4,"[np.int64(470), np.int64(710), np.int64(850), np.int64(870)]",0.930828191741813,0.02333964106071754,0.91549881347888
4,"[np.int64(510), np.int64(770), np.int64(850), np.int64(870)]",0.9308182249644043,0.02737027406110058,0.9173417180825817
4,"[np.int64(490), np.int64(650), np.int64(850), np.int64(870)]",0.9307617465590887,0.023709237910072116,0.9158941623160892
4,"[np.int64(530), np.int64(730), np.int64(850), np.int64(870)]",0.9307475083056478,0.027295339480221965,0.9164466065495965
4,"[np.int64(590), np.int64(850), np.int64(870), np.int64(910)]",0.9306701471286187,0.026213587516034417,0.92603369719981
4,"[np.int64(450), np.int64(470), np.int64(850), np.int64(870)]",0.9306611295681064,0.03204517276860222,0.9057717133364974
4,"[np.int64(590), np.int64(690), np.int64(850), np.int64(870)]",0.9306559088751779,0.026174815743431716,0.914719506407214
4,"[np.int64(590), np.int64(670), np.int64(850), np.int64(870)]",0.9306122448979591,0.025270069963290502,0.9129463692453725
4,"[np.int64(510), np.int64(630), np.int64(850), np.int64(870)]",0.9305937351684861,0.026790850949773997,0.9216791646891315
4,"[np.int64(490), np.int64(730), np.int64(850), np.int64(870)]",0.930560987185572,0.0261861761439114,0.9176672994779306
4,"[np.int64(690), np.int64(770), np.int64(850), np.int64(870)]",0.9305092548647366,0.025420807527779154,0.9132838158519221
4,"[np.int64(490), np.int64(770), np.int64(850), np.int64(870)]",0.9304299952539156,0.026366158417462746,0.915923113431419
4,"[np.int64(590), np.int64(850), np.int64(870), np.int64(890)]",0.9304195538680589,0.027305138254312748,0.9211267204556239
4,"[np.int64(530), np.int64(770), np.int64(850), np.int64(870)]",0.930405790223066,0.027681961132575483,0.9156383483626008
